slot,block_hash,block_reward,gas_used,validator_pubkey,operator_name,pool_name,buidler_pubkey,builder_name,relay_name,relay_url
5538548,0x506bcf6fe5f993f6fefeae38ca9ad6c78a1a92828f6ebd0f40c24f972c7744be,0.210954641579596909,18049302,0x95843c1ea4ea86a4dff64c5abfbe745e102edb43ce63e5f0055461dcf43c1e02d12ed725f9a8152f22154ea7a9849a55,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538549,0x6e3f78c217c62d6b8fd39dc925504cf8c1b47c508f345357e9b50cf23a756576,0.052978206301332766,20512753,0x826789e5742d85263a08021ae5a34f75123299ca0c386637543de74c97dd7184c94fec02a7ab264362720ca1fae57e1e,Anyblock Analytics,Lido,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538550,0xfe1d2337465f3e2ad73318ec0364243cf16b410ff42167c83d773685ae329362,0.033793683037063801,14249211,0x8189c2cf67650b87741bed7e5a7d8cc5a513669012aa22ecfa6fc022e8a83379fb8b40a2704c670e857012b6fa98dca2,,Bitcoin Suisse,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538551,0xa9a91264b8986140138d997aa4f02cc2fdf7650a29baeaa9db35826441db29bf,0.041244833230639068,14873713,0x87f53b672bf94297daeb5ebb5a4ee36587f2b145368a6ddb9ad492ccf7778b04a88afc6dd59532578304e164985a1d0f,,Kraken,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538552,0xa6d12ee88a062aa3610f62ccdd432475c3dd962b3b933c4b7de1700f3064e98b,0.042403689908879176,23871484,0x8e96387659a7c00f18e91c0705cbfc5fcea8d635dd2b4dee645efdffe82e32272005fd8f0d5ccb803952c81e94415106,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5538553,0x365697518a9ce8cd495d0152d984d5481102c4c0733d86964fdd8f53dddf6be1,0.032216788144439628,11194210,0x81941794478106a109da536e0147379ab8d095d58541c334660c4a64fe821c4599740a0d81768d3d49abd6295d230d12,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538554,0xbfeca619def51289a525d32a3d7259ca096146e803237f52e4005b9addd3a58f,0.062598248652333577,13687617,0xb91a4cade673bf440b9754ef4198f9a0fb1fa8a5380bec30b1920203f5aae20776f3030fc33b6897b8b486bf7c27bef2,,,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538555,0xdd4be0ea3a8fbeca67e0da241c154a28807640f87e8437b37a8f2ad5745b9476,0.036124104700845475,15783930,0x8c6595618f91b52fe84746f9d4bbbb9b08b67332793bf83b2bba8c5eecc27b88b1f5168309077414e6a5795ea971188e,Figment,Lido,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538556,0x7eca7f8551998a988ce2bcc161ab5336322141a1e45b08a9564b38e54d252b56,0.032056911658553434,17577869,0x9360c6967a173ed3be5cf1d7fe902cf68a2b30814255e1f27badb5ff79916b9cb4e2034ce274ab5b29a7e2342c7071ab,,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538557,0x0294493887df58cca309214464d711bf1e1dd4881db62c25727753a74dc7187c,0.068347327030127616,11234649,0x8478e08855993a7be343e4ba1d8c00ac3329cf4be55624fff3e67a783525b59c7125b9912a144501a0fb243bc3d896b7,,,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538558,0xfd2212c38fb0e8e44bf3234b2c8b49a5da3c9a02d854f4460b3a301e53f0b9aa,0.041131659913570404,16296163,0x99653a567f2d88fb7b5abce6f3f6699cd127d9216e07c2d9c67444cedd61b725bbf44ff244ff4d9e4b8a1d72238c7457,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538559,0x80334e1300088502e232690c78ef004ae464c5c0f1245a66b7c46929685de207,0.046268074817545699,15562278,0xad0ca8737085d590a573a0509908266a582b22e71ccb14582f6c5de620c832a308c0d2d22170f59e768f8a4055d510f1,,,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538560,0xec9a385ec71525d0d39ef9202d39173be0dca51fba1355e7e4dc1e89d30278d9,0.041421628791688946,12541381,0x8b9fc22428dbbb7d44b0cbfde43aa82292d5d3ad9b4ffe6f5742dd5dfc3c543d3b987f742597b83d1d9fae7e0aff96e1,,,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538561,0xa76ec8fd5ae6f3dabd51812550a4f4265697de9f0f8e8850374ad15e55cc89d4,0.034635363568002627,16534261,0x81850b85ffbd4f39ac27f0d008b529e507978be433fb01adf1492b5b905771b8fe9ee15e315ad6893b5d4771fbb3f4e8,,,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,bloxroute,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538562,0x61c3c9d42595d40cb92c752946311fd61288f0a8c2807650ff3b52a8631148de,0.060619641802540589,13136020,0xb75d74d27f599056aef9bd8c95ec9cfecbd0933206989ec077dfa13355df907783a8a51a451eb99963762416f593890c,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538563,0x432a1c533502087697c1bf5539d431a8fbfeb424bacbf8a4863759ef7ebc56b4,0.047829973764208003,15569945,0x975fee0b556a5fcac57c08d4d3f11acf4d6d83d1fe74b6b99d5cbd2c79c8812103bad5e8ef68f3f236b10b6b163b8f9b,,Coinbase,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538565,0x655f70c4a4d557c74cd7208725d0420066d1582467206ee3ac2f6094d5f1ff49,0.070323597162016535,24684862,0xa74399f666308c95be4577e1a6aa17cd55e07a5f89f4ac449eef42faa89b23a2fbdb7d65f4e821b2e0a5364a2e7ba2c6,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538566,0x89b095d10489e7eb875dbece2c6b9d58c25f5c70b1d22a906ffedee0bf7d6e81,0.040598821505658368,14841152,0xa2acaae3d6cbd3b438600884192bd3a0a23e171d5c8450f66f49958aa2549ebf64f04ee13e8e77b4ccdec2e139fbed62,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538567,0x5e6c0fa275c9db0c07bba820a63663081aee124a5b61ad5ff0a9c3e79751d6e5,0.024128073467794452,10340231,0xa4864f3f6fde7199dbf2cd07c63a743809a9c6d17ee2195dac76eb409c839c5661986f84ddcdd7fc1c5e02c8e23d7fce,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538567,0x5e6c0fa275c9db0c07bba820a63663081aee124a5b61ad5ff0a9c3e79751d6e5,0.024128073467794452,10340231,0xa4864f3f6fde7199dbf2cd07c63a743809a9c6d17ee2195dac76eb409c839c5661986f84ddcdd7fc1c5e02c8e23d7fce,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Ultra Sound Relay,https://0xa1559ace749633b997cb3fdacffb890aeebdb0f5a3b6aaa7eeeaf1a38af0a8fe88b9e4b1f61f236d2e64d95733327a62@relay.ultrasound.money
5538567,0x5e6c0fa275c9db0c07bba820a63663081aee124a5b61ad5ff0a9c3e79751d6e5,0.024128073467794452,10340231,0xa4864f3f6fde7199dbf2cd07c63a743809a9c6d17ee2195dac76eb409c839c5661986f84ddcdd7fc1c5e02c8e23d7fce,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5538568,0x9e9c486f15621dda249e92706908f33659aa84d6d2a1d3b1e9186402a093775b,0.034767171747705957,15557514,0xa71cc7bfc7681a7db44edcf26d40c4fbbe49cd1611bb0d7de8d7b1353a27cb20ab2da75f56e46f5b1b24d0d0d63f318d,,Kraken,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538569,0xbc562e3791f4a43d0f95a9d2d9ab483ddc098ede274c7d95b3a51b61468beb8c,0.035483840187124967,16026046,0xb551b0296b6fc8d1c7f5dc79cb1f9d6b1a4e50d6728f7343f3489b53d26b42bf2b6cb853efdc74edf390ab8e5620b16e,,,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,bloxroute,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538570,0x73b4da10c3b15ca69f25434980c8d1685bc4547d0c048f8907ebc30266407d4d,0.048585251887085877,13170971,0xa171c9d5b237a230a188bf36027573a40ae541e7b54a658e8367d19d824426b0a61c685cf614fead65ac9d34a8a16a99,,Kraken,0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538572,0x10a9bc7576a269947b4d160625ac6593f8e1dd9e0eeb0bdde1fcff7ec6a2ecac,0.330794779396025158,28602133,0x8be14ddf99cd01d959a0eed10ec0a9bb67593c9975f817b2e02bc9e05b9f8344c8d5c3c9382f2a081eb9043e1e884bae,,Coinbase,0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9,Øgethgo1.19.1linux,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538573,0xcae128964359b23707abab5275600baeb77fb16719eacf6914993a4dee82d16b,0.037651524843863285,19727684,0x8d949fbe8660f4932bdb317b8e49dc0d30beadb08b9316ffa546c662374899e7ea120155296dbb7827035129c7485806,,,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538574,0xb9f78cb2e666764c33732a5975447da785a1746c533ba7dfdce5292dba9b5523,0.312641984999975842,29914602,0x8471ef539f0f0369a2e265e4cdee70f76f44dfcab76a16d39c89f922a5e87c4d0e6116074692c113f0205c6b0e6c9de6,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538575,0x141f21b36f4e4cacbc72adacb2733431e364b4db762e49225de1416a2219b7d6,0.072688311618963385,13543508,0x80bed239629cb334e1d61d9f6fc83befc06f6ae4759eb1ea3ad2874bb63b760800678c77376cf4f4237056f291bb537f,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538576,0x5455a819d448f30c611ef850a7b32b6e99bf3ee3c476024855af64adaad78f52,0.086842231143813232,23887016,0x91d68ed90b512f7aa797352b2bc335294e7ae9cccc9c76a684cd5a8fc4da421f56ffca62995c2948d15076becc41d519,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5538577,0x00e9b78adaadda48e4dba6e633f08be17fb4263f7ff5e76a62e382a97d94f54f,0.036441632139182245,11055318,0xb86449e2aa17e5ea8f8f81d258779ba3f1fbca78e6eee63a128d24261e06d09faadc1b612f94a72969c3bc08ba0daa83,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538578,0xfbf9631fe7512c7323d544e81224181deb71b0c84217f1c7ead27dff163974f3,0.068467428965569312,13692750,0x976324be70ba9c655c05bf06e37a14a897edd766ad8e568090998168a53e88d2c82a9c50850f402be68d28b46dff52f8,,Kraken,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538579,0xf89c032615595ef42c65296249fef8ae04ebb0b6685165570c11f2a7172f3881,0.028846065400403795,11840760,0xafd1e56ae6f61d14bea35d49079a9878860f3ed2c21ad7254dfa35a8767d3b1a38a680f117d1214e51c9b1b00d26c142,,Bitfinex,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538580,0x2166f04b859468779f64b4e421c0827bcb41f2af9284f129efb264fa531b4e12,0.039140727756515431,10543161,0xaafacf75457bdd987269fba53b5fa4cf9aab225fa3ca33d068c4d2f983166778d73611975007d85ba630c1e89f5e8d6e,,Kraken,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538581,0x7fa9ac30f3cdd9bdee0a925efc4fb8d115e6c259a44cc66cd8d59036475690c3,0.082980757721933229,14020231,0x86a3a562f01afac7166d610ad046de4726058f48b8e5e62e8db4be85fb690aeabc01631c710b5562f675c7d4308102b9,P2P.ORG - P2P Validator,Lido,0x8000008a03ebae7d8ab2f66659bd719a698b2e74097d1e423df85e0d58571140527c15052a36c19878018aaebe8a6fea,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5538582,0xdf9b795b478457700aae4bae31639562ff68f07a20578f9157a9a78c494150da,0.128132109185368678,14135941,0x8dd3412d13b71e3b7dc88bf6bf5afc13107ab76e63ca68cfc63836992d5cdfb0ca08163de73dcb7279a8a98592c39d0e,,Bitfinex,0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538584,0x2590a38e97c1a66caa1805998b781bad6639f81a44c2a3811855fa2eb7c2628d,0.119549899195308200,29960987,0x893cb11b1b143880efb3085dc8a5158c227d1f54006386627550fe4d1c76a7e183fd0bb98a0dc87669448cc2f2adb8a8,,,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5538586,0x4f6c0e23a5f2905191016a27c6c141861f48969d743175d5e2f4b26472550f55,0.064543712101158798,14597925,0xb6ccb7967ed673f0612032fd0531d8bb7478107c4e81a0bcec9622fc8b2cc761670edc5a2cbd68fa093eabc9bf3e96be,Stakefish,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538587,0x47223234b9a3d9c38740c87ee510b34f054bc6ef6a01f963a1e3b29be9e2a12c,0.037152259148670772,13052483,0xb702b4ed7e830fed327d99150a9f43df18af29e8713f308c08c01116f221474c0b4bb933ee82dc835b917aaabaa72d64,,,0x8e39849ceabc8710de49b2ca7053813de18b1c12d9ee22149dac4b90b634dd7e6d1e7d3c2b4df806ce32c6228eb70a8b,Unknown,Eden Network,https://relay.edennetwork.io
5538588,0x2e389c18c801f5bec09b445a0da66a71b983f74e990e1ca01e38e9bd292d7856,0.104776443335443265,12941191,0x95b8c1704006972c5d86cac1e05cde020f324e2644c71bdf9246cdd1778bb70e60686e180adc0badcbd5efdfce72c427,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538590,0x3d66c1d3ccc0e411f85905f4689194a9549cca1898281696415adae9624e2708,0.073579091540519847,26067479,0xa72dfae423187c202ca3d01af881aa152027e972a64eae58ab5b02666345ff4d4891d1c5cacef02502deed771e7cff10,,Coinbase,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538591,0x78a68b362731411d4267b0f9558b66d761d4b626542517a7b3f024f107e95523,0.028437366232706827,15262112,0xa1bba97c6988344484ca7ba9d95059cc471394f196b10398e57ab7874927ea4f3bd91b1a8b6967969df64eb1fc64b5a2,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5538592,0x83fd9b2be5cc5857ea80d90ba85edc0ae7d5c997d8371f87b4769e85b26efea8,0.042862708976212772,14048483,0xb1b5940762de5a19024182f3ba1f33343bdbea2224df0a2ab55a9cc13148ffc1b1d9b8bbb4824cda7968ead27f43857e,,Kraken,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538594,0x07f685ca8de9562a0feb7254b3c126048a93d85d9f1e9555d855aa47e7bfeddc,0.074781844014837085,14957469,0xa7a049b64c5c15d9e997d8d592f458737422fa5f27c2e872ef44f8e3b784748b64031e8a71bf241f077a9fff379cb43b,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538595,0xd31ea239a348326105f3d4e692e2ab76d3ab7bb2f0ddb7742b96d30c44aaeb00,0.025363493943651535,11158851,0x8acbcf1818a319b16bd65049b678b0ae35f7a050c99ce37633a3ea20f1b5c9fd35857f058ca9b7cd48b06487e117b71b,,,0x89783236c449f037b4ad7bae18cea35014187ec06e2daa016128e736739debeafc5fe8662a0613bc4ca528af5be83b3c,Unknown,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5538596,0xcc70e65a404540f048f03a66aa54988dc636fe8a1e2b2ff3444d3466781e77f4,0.040695686592962210,16351291,0x8be9de31ff894c0be3a832827ba24771d54c21abe3f8a9dac5eda36c8c3aae7cda05126bbb5299c80e97e4a4e768c48f,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5538597,0x5c12f9453ec23adeb2401a3147fde392163cb96c6c911af6f9cb7c3eb3969429,0.036185124400937184,14231616,0xa23505000c4a9f7cd685c70f4c35d9a02ee3ac1faea3a6e526b7f7f5a696fddaba50a431893bb287e2d6447bf57b8cd0,,,0xa5eec32c40cc3737d643c24982c7f097354150aac1612d4089e2e8af44dbeefaec08a11c76bd57e7d58697ad8b2bbef5,eden,Eden Network,https://relay.edennetwork.io
5538598,0x8340e1d346c9705b62022a05fad3f186f5a89dae279ecdd72bf00612cf2929af,0.032140149642308501,16061237,0xa8b33c15c8f2881fdf53a1b0b1b44e7f69c987a73e36b92f145f1ff006bb4dd72fe44e9b239103bcc59c325b483279bc,DSRV,Lido,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
